TimeStamp, Open, Close, High, Low, Volume, BaseVolume
5/9/2017 9:28:00 AM,0.0019,0.00198717,0.00198717,0.0019,100.76269902,0.19587409
5/9/2017 9:43:00 AM,0.00198717,0.002,0.002,0.00198717,1343.79239501,2.67532863
5/9/2017 9:46:00 AM,0.002,0.002,0.002,0.002,486.73672459,0.97347342
5/9/2017 9:47:00 AM,0.002,0.002,0.002,0.002,3.34166196,0.00668331
5/9/2017 9:48:00 AM,0.002,0.002,0.002,0.002,4.02321437,0.00804639
5/9/2017 9:49:00 AM,0.002,0.002,0.002,0.002,150.88744201,0.30177486
5/9/2017 11:38:00 AM,0.0019999,0.0019999,0.0019999,0.0019999,343.85277516,0.68767116
5/9/2017 11:51:00 AM,0.0019999,0.0019999,0.0019999,0.0019999,10.19436715,0.0203877
5/9/2017 2:35:00 PM,0.0019997,0.0019997,0.0019997,0.0019997,104.74273714,0.20945405
5/9/2017 2:36:00 PM,0.0019,0.0019,0.0019,0.0019,52.29662025,0.09936357
5/9/2017 3:05:00 PM,0.00180003,0.00180003,0.00180003,0.00180003,91.01055426,0.16382171
5/9/2017 3:08:00 PM,0.00180003,0.00180003,0.00180003,0.00180003,275.9115547,0.49664907
5/9/2017 4:13:00 PM,0.00180003,0.00180003,0.00180003,0.00180003,7.42506658,0.01336534
5/9/2017 4:23:00 PM,0.00180004,0.00180003,0.00180004,0.00180003,131.46674406,0.23664462
5/9/2017 4:24:00 PM,0.00180005,0.00180005,0.00180005,0.00180005,76.63272329,0.13794272
5/9/2017 9:00:00 PM,0.00170105,0.00170105,0.00170105,0.00170105,55.6,0.09457837
5/10/2017 4:18:00 AM,0.00170115,0.0017,0.00170115,0.0017,80.66891428,0.13716456
5/10/2017 8:42:00 AM,0.0016771,0.0016771,0.0016771,0.0016771,5.98119982,0.01003107
5/10/2017 9:38:00 AM,0.0016771,0.0016761,0.0016771,0.0016761,625.5976601,1.04877177
5/10/2017 9:39:00 AM,0.0016761,0.0016761,0.0016761,0.0016761,192.64524663,0.32289269
5/10/2017 9:46:00 AM,0.001673,0.001665,0.001673,0.001665,1221.72085917,2.03905334
5/10/2017 10:14:00 AM,0.00166,0.001656,0.00166,0.001656,613.35323114,1.01815576
5/10/2017 7:44:00 PM,0.001656,0.001656,0.001656,0.001656,99.74999999,0.16518599
5/10/2017 11:01:00 PM,0.00183879,0.00183879,0.00183879,0.00183879,377.50577011,0.69415382
5/10/2017 11:24:00 PM,0.00183879,0.00183879,0.00183879,0.00183879,9.91409347,0.01822993
5/11/2017 1:32:00 AM,0.00183879,0.00185,0.00185,0.00183879,668.03152457,1.22904348
5/11/2017 2:12:00 AM,0.0018997,0.00189995,0.00189995,0.0018997,975.68828681,1.85355896
5/11/2017 2:13:00 AM,0.00189995,0.00193879,0.00193879,0.00189995,54.37353254,0.10330988
